"trial_type","trial_index","time_elapsed","internal_node_id","PROLIFIC_PID","STUDY_ID","SESSION_ID","rt","stimulus","button_pressed","success","key_press","responses","isData","view_history","response_type","avg_frame_time","center_x","center_y","isSC","stim_side","trial_luminance","step_size","nReversal","correct","prev_ans","isThreshold","SC_threshold","final_threshold","isLuminance","FF_luminance","luminance","stimSide","ISInt","isFF","question_order","isSPQ","isCAPS","isAQ"
"psychophysics","1057","1337563","0.0-28.0-0.5","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66596610169716","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1058","1338079","0.0-28.0-1.5","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.667099999993418","683","312.5","","","","","","","","","","","","","291","1","0","true","","","",""
"psychophysics","1059","1338196","0.0-28.0-2.5","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","110.09999990463257","","","","90","","","","key","16.665500000002794","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1060","1339204","0.0-28.0-0.6","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66745000000034","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1061","1339713","0.0-28.0-1.6","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666793103450267","683","312.5","","","","","","","","","","","","","291","1","3","true","","","",""
"psychophysics","1062","1340034","0.0-28.0-2.6","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","314.2000000476837","","","","77","","","","key","16.66699999999745","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1063","1341046","0.0-28.0-0.7","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666644067795538","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1064","1341563","0.0-28.0-1.7","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66620000000112","683","312.5","","","","","","","","","","","","","291","-1","4","true","","","",""
"psychophysics","1065","1341658","0.0-28.0-2.7","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","89","","","","77","","","","key","16.673600000003354","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1066","1342663","0.0-28.0-0.8","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.6667288135603","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1067","1343179","0.0-28.0-1.8","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666933333330476","683","312.5","","","","","","","","","","","","","291","-1","0","true","","","",""
"psychophysics","1068","1343390","0.0-28.0-2.8","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","203.60000002384186","","","","90","","","","key","16.670916666664805","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1069","1344396","0.0-28.0-0.9","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666813559321117","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1070","1344913","0.0-28.0-1.9","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666599999996834","683","312.5","","","","","","","","","","","","","291","-1","5","true","","","",""
"psychophysics","1071","1345029","0.0-28.0-2.9","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","108.5","","","","77","","","","key","16.64683333330322","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1072","1346031","0.0-28.0-0.10","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.668866666666386","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1073","1346540","0.0-28.0-1.10","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66565517241392","683","312.5","","","","","","","","","","","","","291","1","4","true","","","",""
"psychophysics","1074","1346968","0.0-28.0-2.10","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","425.1999999284744","","","","77","","","","key","16.66820000000298","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1075","1347979","0.0-28.0-0.11","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66745762711675","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1076","1348496","0.0-28.0-1.11","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666800000006333","683","312.5","","","","","","","","","","","","","291","-1","2","true","","","",""
"psychophysics","1077","1348638","0.0-28.0-2.11","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","125.5","","","","90","","","","key","16.64900000000489","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1078","1349646","0.0-28.0-0.12","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.669237288133385","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1079","1350160","0.0-28.0-1.12","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.668633333337493","683","312.5","","","","","","","","","","","","","291","-1","2","true","","","",""
"psychophysics","1080","1350468","0.0-28.0-2.12","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","305.60000002384186","","","","90","","","","key","16.669611111102213","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1081","1351479","0.0-28.0-0.13","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.667135593216962","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1082","1351996","0.0-28.0-1.13","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666666666666668","683","312.5","","","","","","","","","","","","","291","-1","0","true","","","",""
"psychophysics","1083","1352420","0.0-28.0-2.13","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","418.2999999523163","","","","90","","","","key","16.6644800000079","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1084","1353429","0.0-28.0-0.14","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666762711866994","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1085","1353940","0.0-28.0-1.14","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66536666666313","683","312.5","","","","","","","","","","","","","291","-1","4","true","","","",""
"psychophysics","1086","1354036","0.0-28.0-2.14","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","92.79999995231628","","","","77","","","","key","16.668000000016765","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1087","1355046","0.0-28.0-0.15","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666542372883345","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1088","1355562","0.0-28.0-1.15","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.667166666663253","683","312.5","","","","","","","","","","","","","291","1","2","true","","","",""
"psychophysics","1089","1355879","0.0-28.0-2.15","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","310.60000002384186","","","","90","","","","key","16.663499999998344","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1090","1356896","0.0-28.0-0.16","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666966666665395","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1091","1357405","0.0-28.0-1.16","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.667499999996895","683","312.5","","","","","","","","","","","","","291","-1","3","true","","","",""
"psychophysics","1092","1358025","0.0-28.0-2.16","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","617.5","","","","90","","","","key","16.66658333333261","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1093","1359029","0.0-28.0-0.17","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.667152542372282","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1094","1359546","0.0-28.0-1.17","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666666666666668","683","312.5","","","","","","","","","","","","","291","-1","6","true","","","",""
"psychophysics","1095","1359777","0.0-28.0-2.17","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","225","","","","77","","","","key","16.662076923082797","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1096","1360779","0.0-28.0-0.18","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.663593220339013","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1097","1361296","0.0-28.0-1.18","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66406666665959","683","312.5","","","","","","","","","","","","","291","1","0","true","","","",""
"psychophysics","1098","1361451","0.0-28.0-2.18","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","135.60000002384186","","","","90","","","","key","16.66611111109766","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1099","1362459","0.0-28.0-0.19","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66788135593268","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1100","1362962","0.0-28.0-1.19","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66734482758229","683","312.5","","","","","","","","","","","","","291","1","6","true","","","",""
"psychophysics","1101","1366217","0.0-28.0-2.19","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","3247.5","","","","77","","","","key","16.666810256411107","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1102","1367229","0.0-28.0-0.20","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666440677967206","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1103","1367746","0.0-28.0-1.20","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.665333333332093","683","312.5","","","","","","","","","","","","","291","-1","5","true","","","",""
"psychophysics","1104","1367877","0.0-28.0-2.20","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","124.80000007152557","","","","77","","","","key","16.673857142849425","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1105","1368881","0.0-28.0-0.21","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.667849999999937","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1106","1369391","0.0-28.0-1.21","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66889655172568","683","312.5","","","","","","","","","","","","","291","1","5","true","","","",""
"psychophysics","1107","1369452","0.0-28.0-2.21","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","58.10000002384186","","","","77","","","","key","16.656666666657355","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1108","1370462","0.0-28.0-0.22","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.6681186440677","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1109","1370979","0.0-28.0-1.22","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66820000000298","683","312.5","","","","","","","","","","","","","291","1","3","true","","","",""
"psychophysics","1110","1371234","0.0-28.0-2.22","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","248.20000004768372","","","","90","","","","key","16.67040000000658","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1111","1372245","0.0-28.0-0.23","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66435593220216","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1112","1372762","0.0-28.0-1.23","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.671999999997205","683","312.5","","","","","","","","","","","","","291","1","4","true","","","",""
"psychophysics","1113","1376028","0.0-28.0-2.23","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","3257.399999976158","","","","77","","","","key","16.666871794871987","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1114","1377042","0.0-28.0-0.24","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66738333333439","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1115","1377547","0.0-28.0-1.24","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.667233333333083","683","312.5","","","","","","","","","","","","","291","-1","2","true","","","",""
"psychophysics","1116","1377957","0.0-28.0-2.24","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","406.10000002384186","","","","90","","","","key","16.668913043478664","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1117","1378962","0.0-28.0-0.25","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666711864408928","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1118","1379479","0.0-28.0-1.25","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.6667333333365","683","312.5","","","","","","","","","","","","","291","-1","6","true","","","",""
"psychophysics","1119","1379605","0.0-28.0-2.25","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","106.59999990463257","","","","77","","","","key","16.67157142858819","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1120","1380612","0.0-28.0-0.26","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.6667288135603","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1121","1381129","0.0-28.0-1.26","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666900000007203","683","312.5","","","","","","","","","","","","","291","1","3","true","","","",""
"psychophysics","1122","1382129","0.0-28.0-2.26","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","993.5","","","","90","","","","key","16.665338983048954","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1123","1383142","0.0-28.0-0.27","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.667133333336096","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1124","1383646","0.0-28.0-1.27","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.669103448279202","683","312.5","","","","","","","","","","","","","291","1","5","true","","","",""
"psychophysics","1125","1383729","0.0-28.0-2.27","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","76.39999997615814","","","","77","","","","key","16.67275000002701","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1126","1384741","0.0-28.0-0.28","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666583333331314","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1127","1385246","0.0-28.0-1.28","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.664896551728376","683","312.5","","","","","","","","","","","","","291","1","6","true","","","",""
"psychophysics","1128","1385438","0.0-28.0-2.28","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","186.09999990463257","","","","77","","","","key","16.667818181809377","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1129","1386446","0.0-28.0-0.29","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.667661016949026","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1130","1386963","0.0-28.0-1.29","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666233333332155","683","312.5","","","","","","","","","","","","","291","-1","4","true","","","",""
"psychophysics","1131","1387179","0.0-28.0-2.29","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","210","","","","77","","","","key","16.667583333328366","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1132","1388188","0.0-28.0-0.30","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66773333333355","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1133","1388696","0.0-28.0-1.30","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.667965517242855","683","312.5","","","","","","","","","","","","","291","-1","0","true","","","",""
"psychophysics","1134","1389132","0.0-28.0-2.30","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","429.10000002384186","","","","90","","","","key","16.66884615385117","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1135","1390142","0.0-28.0-0.31","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666322033899693","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1136","1390646","0.0-28.0-1.31","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666068965520967","683","312.5","","","","","","","","","","","","","291","1","0","true","","","",""
"psychophysics","1137","1391102","0.0-28.0-2.31","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","450.09999990463257","","","","90","","","","key","16.66622222222698","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1138","1392113","0.0-28.0-0.32","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66662711864416","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1139","1392629","0.0-28.0-1.32","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66679999999857","683","312.5","","","","","","","","","","","","","291","1","4","true","","","",""
"psychophysics","1140","1392786","0.0-28.0-2.32","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","137.69999992847443","","","","77","","","","key","16.657111111097038","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1141","1393796","0.0-28.0-0.33","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.667898305088","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1142","1394312","0.0-28.0-1.33","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.669166666665113","683","312.5","","","","","","","","","","","","","291","-1","3","true","","","",""
"psychophysics","1143","1394538","0.0-28.0-2.33","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","219.19999992847443","","","","77","","","","key","16.6661538461474","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1144","1395545","0.0-28.0-0.34","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66435593220216","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1145","1396055","0.0-28.0-1.34","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.671933333335133","683","312.5","","","","","","","","","","","","","291","1","2","true","","","",""
"psychophysics","1146","1396226","0.0-28.0-2.34","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","168.39999997615814","","","","90","","","","key","16.66611111109766","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1147","1397229","0.0-28.0-0.35","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66789830508405","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1148","1397744","0.0-28.0-1.35","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666500000003726","683","312.5","","","","","","","","","","","","","291","-1","5","true","","","",""
"psychophysics","1149","1397779","0.0-28.0-2.35","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","31.899999976158142","","","","77","","","","key","16.708999999798834","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1150","1398794","0.0-28.0-0.36","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666683333332184","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1151","1399297","0.0-28.0-1.36","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66836666666592","683","312.5","","","","","","","","","","","","","291","1","6","true","","","",""
"psychophysics","1152","1399434","0.0-28.0-2.36","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","133.10000002384186","","","","77","","","","key","16.67342857141713","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1153","1400446","0.0-28.0-0.37","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.667440677965377","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1154","1400963","0.0-28.0-1.37","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666766666667534","683","312.5","","","","","","","","","","","","","291","1","5","true","","","",""
"psychophysics","1155","1402791","0.0-28.0-2.37","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","1821","","","","77","","","","key","16.665935779817044","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1156","1403796","0.0-28.0-0.38","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.667169491527602","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1157","1404313","0.0-28.0-1.38","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66633333333302","683","312.5","","","","","","","","","","","","","291","-1","4","true","","","",""
"psychophysics","1158","1404672","0.0-28.0-2.38","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","352.2000000476837","","","","77","","","","key","16.669238095238274","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1159","1405679","0.0-28.0-0.39","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666796610169744","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1160","1406196","0.0-28.0-1.39","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666400000002856","683","312.5","","","","","","","","","","","","","291","-1","6","true","","","",""
"psychophysics","1161","1406274","0.0-28.0-2.39","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","71","","","","77","","","","key","16.660250000015367","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1162","1407279","0.0-28.0-0.40","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666796610169744","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1163","1407796","0.0-28.0-1.40","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.66683333332961","683","312.5","","","","","","","","","","","","","291","-1","5","true","","","",""
"psychophysics","1164","1407821","0.0-28.0-2.40","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","18.09999990463257","","","","77","","","","key","16.71499999985099","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1165","1408829","0.0-28.0-0.41","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666830508472493","683","312.5","","","","","","","","","","","","","","","","","","","",""
"psychophysics","1166","1409346","0.0-28.0-1.41","61096a6ab244ccee2220a180","6368f2eea3e9634aebcc2f6b","636b6fbd9857856b67122c68","null","","","","null","","","","key","16.666566666673557","683","312.5","","","","","","","","","","","","","291","1","0","true","","","",""
